"";"Estado";"emp";"sit";"setor";"esp";"dep";"PL";"lucros";"gov_ca";"gov_cf";"gov_aud";"maior_rem";"plr_rva";"qde_empregados";"desp_investimento";"desp_pessoal";"Dividendos";"Subvenção";"Subvenção (anterior)";"Reforço de Capital";"Reforço de Capital (anterior)";"capital";"link";"indicio_dependencia";"Nome_estado";"REGIAO";"gov";"result_NA";"Resultado para o Estado Acionista"
"189";"MA";"Empresa Maranhense de Administração Portuária EMAP";"ATIVA";"PORTOS E HIDROVIAS";"EMPRESA PÚBLICA";"Não Dependente";749186821,19;111350535,24;"SIM";"SIM";"SIM";52412541,39;"Sim";315;98009691,31;58643227,18;0;0;0;0;0;370668392;"https://www.portodoitaqui.com/emap/carta-anual";"não";"Maranhão";"Nordeste";TRUE;FALSE;0
"190";"MA";"Companhia de Saneamento Ambiental do Maranhão CAEMA";"ATIVA";"SANEAMENTO";"EMPRESA PÚBLICA";"Dependente";137611400,09;-116420051,08;"SIM";"SIM";"SIM";45540,82;"Não";1895;39838171,29;272196617,28;0;0;0;1499114603,04;114852341;2249482402;"https://www.caema.ma.gov.br/index.php/a-caema/governanca/carta-anual";"não";"Maranhão";"Nordeste";TRUE;FALSE;-1499114603,04
"191";"MA";"Companhia Maranhense de Gás GASMAR";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";11192913,68;6755654,7;"SIM";"SIM";"NÃO";20119,16;"Sim";48;0;13847676,34;8814045,25;0;0;0;0;0;"https://www.gasmar.com.br/carta-anual-de-governanca";"não";"Maranhão";"Nordeste";FALSE;FALSE;8814045,25
"192";"MA";"Empresa Maranhense de Serviços Hospitalares EMSERH";"ATIVA";"SAÚDE";"EMPRESA PÚBLICA";"Não Dependente";609498661,52;191634468,76;"SIM";"SIM";"SIM";213542,04;"Não";18171;0;785665810,9;0;1719806971,03;1615548448,85;0;0;1e+06;"http://www.emserh.ma.gov.br/wp-content/uploads/2023/05/df6726f2017e78ce779cdf5271d49645.pdf";"sim";"Maranhão";"Nordeste";TRUE;FALSE;-1719806971,03
"193";"GO";"Agência Goiana de Gás Canalizado SA";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";1205759,77;-538622,99;"SIM";"SIM";"NÃO";167672,69;"Não";3;10010;488632,4;0;0;0;198779,11;0;1256301;"http://www.goiasgas.com.br/acesso-a-informacao";"não";"Goiás";"Centro-oeste";FALSE;FALSE;-198779,11
"194";"GO";"Agência Goiana de Habitação SA";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";130903031,3;111361215,59;"SIM";"SIM";"NÃO";477350,64;"Não";236;2551341,18;40635089,09;0;54322312,04;36703140,13;0;0;187163773,87;"https://www.agehab.go.gov.br/acesso-a-informacao/2-institucional/2969-carta-anual-de-governan%C3%A7a-corporativa.html";"não";"Goiás";"Centro-oeste";FALSE;FALSE;-54322312,04
"195";"GO";"Companhia Celg de Participações";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";617558414,52;786087016,52;"SIM";"SIM";"SIM";710837,75;"Não";132;43108433,15;24307900,42;1729121693,67;0;0;0;0;522568747,07;"https://celgpar.com/Uploads/Editor/file/LeiTransparencia/Governan%C3%A7a/20221123%20CartaAnual%20Governanca%20Celgpar%202021-2022_VF.pdf";"não";"Goiás";"Centro-oeste";TRUE;FALSE;1729121693,67
"196";"GO";"Indústria Química do Estado de Goiás";"ATIVA";"SAÚDE";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-27000048,33;-17323206,56;"SIM";"SIM";"SIM";341159,38;"Não";67;0;9012869,86;0;14493490,05;10872630,22;0;0;223483746,68;"https://www.iquego.go.gov.br/acesso-a-informacao.html";"não";"Goiás";"Centro-oeste";TRUE;FALSE;-14493490,05
"197";"GO";"Agência de Fomento de Goiás SA";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";195184996,29;3367915,8;"SIM";"SIM";"NÃO";424470,81;"Sim";137;0;31041030,92;0;0;0;0;4e+06;186394379,58;"https://www.goiasfomento.com/acesso-a-informacao/carta-anual-de-governanca-corporativa/";"não";"Goiás";"Centro-oeste";FALSE;FALSE;0
"198";"GO";"Caixa Econômica do Estado de Goiás";"EM LIQUIDAÇÃO";"FINANCEIRO";"EMPRESA PÚBLICA";"Não Dependente";-425197217,7;0;"NÃO";"NÃO";"NÃO";0;"Não";0;0;0;0;0;0;0;0;1,24;"-";"não";"Goiás";"Centro-oeste";FALSE;FALSE;0
"199";"GO";"Goiás Telecomunicções SA";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";235527,51;497814,95;"SIM";"SIM";"NÃO";294262,14;"Não";27;49160;2497881,86;0;3564133,34;1459074,45;0;0;8999950;"https://goiastelecom.go.gov.br";"não";"Goiás";"Centro-oeste";FALSE;FALSE;-3564133,34
"200";"GO";"Metrobus Transporte Coletivo SA";"ATIVA";"TRANSPORTE";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";2966876,69;2764369,91;"SIM";"SIM";"NÃO";294327,91;"Não";446;0;44553218,65;0;38064605,32;39772822,54;0;0;221702474,55;"https://www.metrobus.go.gov.br/files/1-cartaanualdegovernancacorporativa-2022-v1.pdf";"não";"Goiás";"Centro-oeste";FALSE;FALSE;-38064605,32
"201";"GO";"Centrais de Abastecimento de Goiás SA";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";19211653,44;-342476,13;"SIM";"SIM";"NÃO";365211,01;"Não";88;1558505,37;13280678,24;0;0;0;4e+06;0;23435689,84;"https://www.ceasa.go.gov.br/files/Acesso_a_Informacao/Governanca/Carta_de_governanca_corporativa_2021.pdf";"não";"Goiás";"Centro-oeste";FALSE;FALSE;-4e+06
"202";"GO";"Companhia de Armazéns e Silos do Estado de Goiás SA";"EM LIQUIDAÇÃO";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";37620634,39;-430107,22;"NÃO";"SIM";"NÃO";2000;"Não";0;0;7800;0;6000;43200;0;0;82346820;"http://www.administracao.go.gov.br";"sim";"Goiás";"Centro-oeste";FALSE;FALSE;-6000
"203";"GO";"Companhia de Desenvolvimento Econômico de Goiás";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";340531975,86;2785634,04;"SIM";"SIM";"SIM";242923,33;"Não";375;0;39905394,25;0;0;0;0;0;420447038,1;"https://www.codego.com.br/acesso-a-informacao/carta-anual-de-politicas-publicas-e-governanca-corporativa/";"não";"Goiás";"Centro-oeste";TRUE;FALSE;0
"204";"GO";"Empresa Estadual de Processamento de Dados de Goiás";"EM LIQUIDAÇÃO";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"EMPRESA PÚBLICA";"Não Dependente";-261613209,31;-55023410,29;"NÃO";"SIM";"NÃO";246160,07;"Não";23;0;3125191,27;0;3095445,01;9535223,23;1,8e+07;11897502,17;41238721,38;"http://www.administracao.go.gov.br";"sim";"Goiás";"Centro-oeste";FALSE;FALSE;-21095445,01
"205";"GO";"Metais de Goiás SA";"EM LIQUIDAÇÃO";"MINERAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";22083027,56;4271505,35;"NÃO";"SIM";"NÃO";10000;"Não";0;-9012869,86;36430;0;1636000;43200;0;0;54698546,73;"http://www.administracao.go.gov.br";"sim";"Goiás";"Centro-oeste";FALSE;FALSE;-1636000
"206";"GO";"Saneamento de Goiás SA";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";3677182974,72;401637273,33;"SIM";"SIM";"SIM";932885,52;"Sim";6830;488306596,63;1354737224,31;56011973,22;0;0;0;0;2515546,37;"https://api.mziq.com/mzfilemanager/v2/d/19af8c99-e3b9-42ac-8d8b-215e647f1655/d75c7e80-6a03-f144-dcb3-a14c138bc83b?origin=1";"não";"Goiás";"Centro-oeste";TRUE;FALSE;56011973,22
"207";"GO";"Companhia de Investimento e Parcerias do Estado de Goiás";"ATIVA";"GESTÃO DE ATIVOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";227645399,79;1749781,06;"SIM";"SIM";"SIM";342303;"Não";54;0;8050288,33;0;0;0;0;0;347607531,65;"https://www.goiasparcerias.go.gov.br/files/Governanca/2022/CartaAnualdeGovernancaCorporativaAno2022.pdf";"não";"Goiás";"Centro-oeste";TRUE;FALSE;0
"208";"GO";"Lago Azul Transmissão SA";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";48614000;7266000;"SIM";"SIM";"NÃO";63850,8;"Não";15;0;969000;0;0;0;0;0;0;"https://laztrans.com.br/AcessoItem.aspx?39";"não";"Goiás";"Centro-oeste";FALSE;FALSE;0
"209";"ES";"CEASA Centrais de Abastecimento do Espírito Santo SA";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";11037919,9;0;"SIM";"SIM";"NÃO";405461,54;"Não";48;117117,72;4059461,54;0;0;0;0;0;3159556,67;"https://ceasa.es.gov.br/governanca-corporativa";"não";"Espiríto Santo";"Sudeste";FALSE;FALSE;0
"210";"ES";"COHAB Companhia de Habitação e Urbanização do Estado do Espírito Santo em liquidação";"EM LIQUIDAÇÃO";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";14971000;62600;"NÃO";"SIM";"NÃO";82207;"Não";20;0;1398638,74;0;0;1568000;0;0;4525000;"https://seger.es.gov.br/autarquias";"não";"Espiríto Santo";"Sudeste";FALSE;FALSE;0
"211";"ES";"Banestes Banco do Estado do Espírito Santo";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";2035292022,29;330042911,57;"SIM";"SIM";"SIM";639676,03;"Sim";2071;86307385,78;415457224,63;170235176,22;0;0;0;0;1477920000;"https://www.banestes.com.br/ri/ri_governanca.html";"não";"Espiríto Santo";"Sudeste";TRUE;FALSE;170235176,22
"212";"ES";"BANDES Banco de Desenvolvimento do Espírito Santo";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";383859000;70002000;"SIM";"SIM";"SIM";214064,28;"Sim";161;2120057,57;41952437;0;0;0;0;0;439371000;"https://www.bandes.com.br/Site/Dinamico/Show/69/Governanca-Corporativa";"não";"Espiríto Santo";"Sudeste";TRUE;FALSE;0
"213";"ES";"Cesan  Companhia Espirito Santense de Saneamento";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";3505093000;192693000;"SIM";"SIM";"SIM";202978000;"Sim";1243;651800000;254207000;0;0;0;82234466,74;87816901;3057006000;"https://www.cesan.com.br";"não";"Espiríto Santo";"Sudeste";TRUE;FALSE;-82234466,74
"214";"ES";"Ceturb  Companhia Estadual de Transportes Coletivos de Passageiros do Espirito Santo";"ATIVA";"TRANSPORTE";"EMPRESA PÚBLICA";"Dependente";11401038,03;5688091,68;"SIM";"SIM";"NÃO";234500,77;"Não";205;59529,85;40925997,73;0;0;0;0;689746,67;93473015,36;"https://ceturb.es.gov.br/missao-visao-e-valores";"não";"Espiríto Santo";"Sudeste";FALSE;FALSE;0
"215";"ES";"ES GÁS  Companhia de Gás do Espirito Santo";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";745584944,93;147041235,95;"SIM";"SIM";"SIM";325991,24;"Sim";20;44741071,03;8539579,65;34829179,19;0;0;0;0;254332619;"https://esgas.com.br";"não";"Espiríto Santo";"Sudeste";TRUE;FALSE;34829179,19
"216";"DF";"Banco Regional de Brasília";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";2227811965,66;306285638,32;"SIM";"SIM";"SIM";750497,46;"Sim";3195;172049091,6;1057574193,38;322399509,74;0;0;0;0;1,3e+09;NA;"não";"Distrito Federal";"Centro-oeste";TRUE;FALSE;322399509,74
"217";"DF";"BIOTIC";"ATIVA";"OUTROS";"EMPRESA PÚBLICA";"Não Dependente";1005885738;610989;"SIM";"SIM";"NÃO";236593,35;"Não";34;795270;3888155,46;0;0;0;22952228;1007664489;995804700;"https://www.terracap.df.gov.br/index.php/component/attached/?task=download&id=12448";"não";"Distrito Federal";"Centro-oeste";FALSE;FALSE;-22952228
"218";"DF";"Cartão BRB";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";1125545334,85;171511809,31;"SIM";"SIM";"NÃO";581679,72;"Sim";272;119770649,73;48489885,1;250656979,62;0;0;0;0;353275049,81;"https://www.brbcard.com.br";"não";"Distrito Federal";"Centro-oeste";FALSE;FALSE;250656979,62
"219";"DF";"BRB Crédito Financiamento e Investimento";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";267010496,97;-4009446,02;"SIM";"SIM";"SIM";568950,02;"Sim";3;0;2674949,51;0;0;0;0;0;0;NA;"não";"Distrito Federal";"Centro-oeste";TRUE;FALSE;0
"220";"DF";"BRB Distribuidora de Títulos e Valores Mobiliários";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";50789316,89;8116466,72;"SIM";"SIM";"SIM";603070,89;"Sim";5;0;2719949,92;0;0;0;0;0;4e+07;NA;"não";"Distrito Federal";"Centro-oeste";TRUE;FALSE;0
"221";"DF";"BRB Serviços";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";28879152;6020269;"SIM";"SIM";"NÃO";611981;"Sim";1124;2077119;63046744;0;0;0;5011246;6750171;24024947;NA;"não";"Distrito Federal";"Centro-oeste";FALSE;FALSE;-5011246
"222";"DF";"Centrais de Abastecimento do Distrito Federal";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";42706361,56;-745984,23;"SIM";"SIM";"NÃO";316168,64;"Não";57;632038,84;14520949,02;0;0;0;0;0;32197985;NA;"não";"Distrito Federal";"Centro-oeste";FALSE;FALSE;0
"223";"DF";"Companhia de Planejamento do Distrito Federal";"EM LIQUIDAÇÃO";"OUTROS";"EMPRESA PÚBLICA";"Dependente";-10846547,12;543626,68;"SIM";"SIM";"NÃO";248235,54;"Não";269;0;61204319,13;0;237726,7;122073431,3;0;32942,11;12233727,6;NA;"não";"Distrito Federal";"Centro-oeste";FALSE;FALSE;-237726,7
"224";"DF";"Companhia de Saneamento Ambiental do Distrito Federal";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";1943955349,37;563050673,98;"SIM";"SIM";"SIM";663695,19;"Sim";2050;143585512,01;993544118,91;28286535,44;0;0;0;0;1537314981;"https://www.caesb.df.gov.br/empresa/governanca-corporativa/carta-anual.html";"não";"Distrito Federal";"Centro-oeste";TRUE;FALSE;28286535,44
"225";"DF";"Companhia Energética de Brasília";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";977531838,66;196912798,04;"SIM";"SIM";"SIM";591037,87;"Não";61;808723,98;17808694,59;213226089,42;0;0;0;0;566025355,62;"https://ri.ceb.com.br/List/Outros-Documentos-de- Governanca?=SGFPwsB4kUwvnAWfvUq2Pg==";"não";"Distrito Federal";"Centro-oeste";TRUE;FALSE;213226089,42
"226";"DF";"Companhia Brasiliense de Gás";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";-768492,32;-2710585,18;"SIM";"SIM";"NÃO";162897,11;"Não";3;0;623038,48;0;0;0;0;0;1312570;NA;"não";"Distrito Federal";"Centro-oeste";FALSE;FALSE;0
"227";"DF";"CEB Geração";"ATIVA";"ENERGIA";"EMPRESA PÚBLICA";"Não Dependente";33937355,66;4003410,65;"NÃO";"SIM";"SIM";439483,61;"Não";15;2626197,27;1800037,27;0;0;0;0;0;7575212,61;"https://www.ceb.com.br/Documentos.aspx?IdCanal=hD8pqKNE+C5Xrd39y4J+Tg==";"não";"Distrito Federal";"Centro-oeste";FALSE;FALSE;0
"228";"DF";"CEB Iluminação Pública e Serviços";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";182133667,55;-12659063,36;"NÃO";"SIM";"NÃO";494146,66;"Não";92;99949,74;16541158,08;0;0;0;0;0;175649739,61;NA;"não";"Distrito Federal";"Centro-oeste";FALSE;FALSE;0
"229";"DF";"CEB Lajeado";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";387908077,68;139687334,74;"SIM";"SIM";"SIM";522591,76;"Não";18;15794,74;4766280,79;0;0;0;0;0;112283997,86;"https://www.ceb.com.br/Documentos.aspx?IdCanal=ttqsU4WMkmrdTOYKgb2BgA==";"não";"Distrito Federal";"Centro-oeste";TRUE;FALSE;0
"230";"DF";"CEB Participações";"ATIVA";"ENERGIA";"EMPRESA PÚBLICA";"Não Dependente";36303052,41;21658338,02;"NÃO";"SIM";"NÃO";430869,95;"Não";12;323824,24;2094362,34;0;0;0;0;0;21270414,68;"http://www.ceb.com.br";"não";"Distrito Federal";"Centro-oeste";FALSE;FALSE;0
"231";"DF";"Companhia de Desenvolvimento Habitacional do Distrito Federal";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"EMPRESA PÚBLICA";"Dependente";107567419,94;-14569613,74;"SIM";"SIM";"NÃO";253600;"Não";204;0;18724633,98;0;55978270,09;40183948,76;0;0;37029931,62;NA;"não";"Distrito Federal";"Centro-oeste";FALSE;FALSE;-55978270,09
"232";"DF";"Empresa de Assistência Técnica e Extensão Rural do Distrito Federal";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";-32749906,23;-21431329,67;"SIM";"SIM";"SIM";622847,68;"Não";338;671246,43;137999245,85;0;131050245,36;124090412,9;0;0;677760,52;"https://emater.df.gov.br/governanca-corporativa/";"não";"Distrito Federal";"Centro-oeste";TRUE;FALSE;-131050245,36
"233";"DF";"Companhia do Metropolitano do Distrito Federal";"ATIVA";"TRANSPORTE";"EMPRESA PÚBLICA";"Dependente";1750028798,44;-54668442,38;"SIM";"SIM";"NÃO";582351,25;"Não";1240;24400179,31;283498494,79;0;320131388,44;267793036,56;21495086,09;6080993,34;2871929076;"https://metro.df.gov.br";"não";"Distrito Federal";"Centro-oeste";FALSE;FALSE;-341626474,53
"234";"DF";"Companhia Urbanizadora da Nova Capital do Brasil";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"EMPRESA PÚBLICA";"Dependente";647447143,47;1443916,67;"SIM";"SIM";"NÃO";425546,64;"Não";2828;5579480,99;342609263,88;0;1039034444,78;807280303,58;0;0;26713076,28;NA;"não";"Distrito Federal";"Centro-oeste";FALSE;FALSE;-1039034444,78
"235";"DF";"PROFLORA";"EM LIQUIDAÇÃO";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";8813186,52;233256,66;"SIM";"SIM";"NÃO";152457,31;"Não";7;0;953999,29;0;0;0;0;0;4024,42;NA;"não";"Distrito Federal";"Centro-oeste";FALSE;FALSE;0
"236";"DF";"Sociedade de Abastecimento de Brasília";"EM LIQUIDAÇÃO";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"EMPRESA PÚBLICA";"Dependente";-180942,94;-696115,85;"SIM";"SIM";"NÃO";246142,65;"Não";113;0;20255339,8;0;20609264;21577561,03;0;0;16368857,49;NA;"não";"Distrito Federal";"Centro-oeste";FALSE;FALSE;-20609264
"237";"DF";"Sociedade de Transportes Coletivos de Brasília";"ATIVA";"TRANSPORTE";"EMPRESA PÚBLICA";"Dependente";69049118,73;4531589,37;"SIM";"SIM";"NÃO";351673,75;"Não";606;2292795,16;4707356,01;0;125385384;59144040,85;0;0;38386200;NA;"não";"Distrito Federal";"Centro-oeste";FALSE;FALSE;-125385384
"238";"DF";"Companhia Imobiliária de Brasília";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"EMPRESA PÚBLICA";"Não Dependente";5089269770;470104167;"SIM";"SIM";"SIM";849933,5;"Sim";674;0;266026914;0;0;0;0;0;1851078531;NA;"não";"Distrito Federal";"Centro-oeste";TRUE;FALSE;0
"239";"CE";"Agência de Desenvolvimento do Estado do Ceará SA";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";185896801;28690762;"SIM";"SIM";"NÃO";259982;"Não";111;6534636;16995028;0;0;0;0;0;151568606;NA;"não";"Ceará";"Nordeste";FALSE;FALSE;0
"240";"CE";"Companhia de Água e Esgoto do Ceará";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";2787894535,34;198000330,73;"SIM";"SIM";"SIM";738321,92;"Sim";6265;919343915,64;660112365,34;19854320,23;0;0;0;0;2251558211,24;NA;"não";"Ceará";"Nordeste";TRUE;FALSE;19854320,23
"241";"CE";"Companhia de Participação de Ativos do Ceará";"ATIVA";"GESTÃO DE ATIVOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";2862559;-1964173;"SIM";"SIM";"NÃO";159480,99;"Não";7;9765;2185413;0;0;0;0;0;2e+06;"https://cppub.cepart.com.br/upload/docInst/Carta_Anual_2021_cearapar.pdf";"não";"Ceará";"Nordeste";FALSE;FALSE;0
"242";"CE";"Centrais de Abastecimento do Ceará SA";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";4031053,56;-1362975,44;"SIM";"SIM";"NÃO";156241,96;"Não";263;0;19100305,9;0;0;1300000;0;0;818302;NA;"não";"Ceará";"Nordeste";FALSE;FALSE;0
"243";"CE";"Companhia de Gás do Ceará";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";251752697,3;62916540,46;"SIM";"SIM";"SIM";264512,46;"Sim";158;26030324,55;15004266,59;67766083,37;0;0;0;0;176876675,3;"https://www.cegas.com.br/";"não";"Ceará";"Nordeste";TRUE;FALSE;67766083,37
"244";"CE";"Companhia de Gestão dos Recursos Hídricos";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";234537833,24;-10170841,94;"SIM";"SIM";"SIM";464673,92;"Sim";907;28974435;91337410;2323344,04;0;0;0;0;149561737;"https://portal.cogerh.com.br/wp-content/uploads/2023/02/carta-anual-de-politicas-publicas-e-governanca-corporativa-2022.pdf";"não";"Ceará";"Nordeste";TRUE;FALSE;2323344,04
"245";"CE";"Companhia de Habitação do Ceará";"EM LIQUIDAÇÃO";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-298638432;-14538981,39;"NÃO";"SIM";"NÃO";109994,92;"Não";41;6297,55;3848444,3;0;3394757,81;3077981,64;0;0;29404405;NA;"não";"Ceará";"Nordeste";FALSE;FALSE;-3394757,81
"246";"CE";"Companhia de Desenvolvimento do Complexo Industrial e Portuário do Pecém  CIPP SA";"ATIVA";"PORTOS E HIDROVIAS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";1182527697,12;89995573,98;"SIM";"SIM";"SIM";597679,8;"Sim";352;65188774,52;60987656,5;32518427,38;0;0;0;0;1069658066,19;"https://www.complexodopecem.com.br/wp-content/uploads/2022/06/Carta-Anual-2021-1.pdf";"não";"Ceará";"Nordeste";TRUE;FALSE;32518427,38
"247";"CE";"Empresa de Assistência Técnica e Extensão Rural do Ceará";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";-103801231,48;-2142655,69;"SIM";"SIM";"NÃO";473306,86;"Não";803;2427523,36;108735462,64;0;118328110,46;107610744,25;0;0;2511583,84;NA;"não";"Ceará";"Nordeste";FALSE;FALSE;-118328110,46
"248";"CE";"Empresa de Tecnologia da Informação do Ceará";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"EMPRESA PÚBLICA";"Dependente";12818799,71;701620,51;"SIM";"SIM";"NÃO";487277,96;"Não";215;350763;51091393,68;0;71723922,01;45695389,37;0;0;50000;"https://www.etice.ce.gov.br/cartas-anuais-de-politicas-publicas-e-governanca-corporativa/";"não";"Ceará";"Nordeste";FALSE;FALSE;-71723922,01
"249";"CE";"Companhia Cearense de Transportes Metropolitanos";"ATIVA";"TRANSPORTE";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";1022700928,9;-28984296,16;"SIM";"SIM";"SIM";285108,38;"Não";391;22384833,34;96725535,92;0;196009565,73;0;8359764;163829798,65;2487453000;"https://www.metrofor.ce.gov.br/wp-content/uploads/sites/32/2022/03/Carta_Poli%CC%81ticas_Pu%CC%81blicasGovernanc%CC%A7a-2021.pdf";"sim";"Ceará";"Nordeste";TRUE;FALSE;-204369329,73
"250";"BA";"Companhia de Gás da Bahia  Bahiagás";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";786173513;211095374,79;"SIM";"SIM";"NÃO";495167,64;"Sim";319;117013693,78;86422912,38;36314325;0;0;0;0;295589280;"https://www.bahiagas.com.br/sobre-a-bahiagas/cartas-anuais";"não";"Bahia";"Nordeste";FALSE;FALSE;36314325
"251";"BA";"EMPRESA BAIANA DE ATIVOS SA";"ATIVA";"GESTÃO DE ATIVOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";66657839,35;-2938133,01;"SIM";"SIM";"NÃO";371598,47;"Não";13;0;3248442,97;0;0;0;0;25205673,4;80735673,4;"http://www.bahiainveste.ba.gov.br/wp-content/uploads/2022/08/CARTA-";"não";"Bahia";"Nordeste";FALSE;FALSE;0
"252";"BA";"BAHIA PESCA SA";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-8451737;-66978;"SIM";"SIM";"NÃO";270400;"Não";190;1231237,31;12052438,07;0;4506880;3954231;0;0;4824688,64;"http://www.bahiapesca.ba.gov.br/arquivos/File/CARTAANUAL2021.pdf";"não";"Bahia";"Nordeste";FALSE;FALSE;-4506880
"253";"BA";"Companhia Baiana de Pesquisa Mineral";"ATIVA";"MINERAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";91866681,05;12635523,37;"SIM";"SIM";"NÃO";281024,65;"Não";171;1643232,26;29414882,38;0;7080708,68;18890129,03;0;0;1e+08;"http://www.cbpm.ba.gov.br/transparencia/carta-anual-de-politicas-publicas-e-governanca-corporativa/";"não";"Bahia";"Nordeste";FALSE;FALSE;-7080708,68
"254";"BA";"COMPANHIA DE ENGENHARIA HIDRICA E DE SANEAMENTO DA BAHIA";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-8302802,49;-20344330,02;"SIM";"SIM";"SIM";319591,27;"Não";803;65846081,43;58528876,39;0;110774769,16;95388106,44;0;0;131206906;NA;"não";"Bahia";"Nordeste";TRUE;FALSE;-110774769,16
